campaign,profile,family,family_class,n_sites,realization,target_styles_requested,unique_targets_used,disorder_values,disorder_seeds,gamma_values,time_samples,records,quantum_simulations,classical_simulations,estimated_cost_units,edge_count,density,mean_degree,max_degree,unique_candidate_targets,duplicate_target_styles,edge_models
dynamic_network_atlas,intense,modular_two_community,random_graph,10,5,4,4,8,24,15,220,768,11520,768,21021327360.0,18.0,0.4,3.6,5.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,10,6,4,4,8,24,15,220,768,11520,768,18685624320.0,16.0,0.35555555555555557,3.2,4.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,10,7,4,4,8,24,15,220,768,11520,768,18685624320.0,16.0,0.35555555555555557,3.2,5.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,10,8,4,3,8,24,15,220,576,8640,576,13138329600.0,15.0,0.3333333333333333,3.0,4.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,10,9,4,3,8,24,15,220,576,8640,576,13138329600.0,15.0,0.3333333333333333,3.0,4.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,10,10,4,2,8,24,15,220,384,5760,384,7591034879.999999,13.0,0.28888888888888886,2.6,4.0,2.0,2.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,10,11,4,4,8,24,15,220,768,11520,768,12846366720.0,11.0,0.24444444444444444,2.2,3.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,10,12,4,2,8,24,15,220,384,5760,384,10510663680.0,18.0,0.4,3.6,5.0,2.0,2.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,10,13,4,2,8,24,15,220,384,5760,384,11094589440.0,19.0,0.4222222222222222,3.8,6.0,2.0,2.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,10,14,4,3,8,24,15,220,576,8640,576,13138329600.0,15.0,0.3333333333333333,3.0,6.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,10,15,4,3,8,24,15,220,576,8640,576,11386552319.999998,13.0,0.28888888888888886,2.6,4.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,0,4,4,8,24,15,220,768,11520,768,41304883200.0,28.0,0.42424242424242425,4.666666666666667,6.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,1,4,4,8,24,15,220,768,11520,768,33929011200.000004,23.0,0.3484848484848485,3.8333333333333335,6.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,2,4,4,8,24,15,220,768,11520,768,39829708800.0,27.0,0.4090909090909091,4.5,6.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,3,4,3,8,24,15,220,576,8640,576,24340377600.0,22.0,0.3333333333333333,3.6666666666666665,5.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,4,4,2,8,24,15,220,384,5760,384,17702092800.0,24.0,0.36363636363636365,4.0,6.0,2.0,2.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,5,4,4,8,24,15,220,768,11520,768,45730406400.0,31.0,0.4696969696969697,5.166666666666667,7.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,6,4,4,8,24,15,220,768,11520,768,28028313600.000004,19.0,0.2878787878787879,3.1666666666666665,5.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,7,4,3,8,24,15,220,576,8640,576,32085043200.0,29.0,0.4393939393939394,4.833333333333333,7.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,8,4,3,8,24,15,220,576,8640,576,27659520000.0,25.0,0.3787878787878788,4.166666666666667,6.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,9,4,3,8,24,15,220,576,8640,576,26553139200.0,24.0,0.36363636363636365,4.0,6.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,10,4,4,8,24,15,220,768,11520,768,28028313600.000004,19.0,0.2878787878787879,3.1666666666666665,4.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,11,4,4,8,24,15,220,768,11520,768,39829708800.0,27.0,0.4090909090909091,4.5,6.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,12,4,3,8,24,15,220,576,8640,576,30978662400.0,28.0,0.42424242424242425,4.666666666666667,7.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,13,4,2,8,24,15,220,384,5760,384,17702092800.0,24.0,0.36363636363636365,4.0,6.0,2.0,2.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,14,4,3,8,24,15,220,576,8640,576,27659520000.0,25.0,0.3787878787878788,4.166666666666667,5.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,12,15,4,4,8,24,15,220,768,11520,768,30978662400.0,21.0,0.3181818181818182,3.5,5.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,16,0,4,4,8,24,15,220,768,11520,768,77598259200.0,35.0,0.2916666666666667,4.375,6.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,16,1,4,4,8,24,15,220,768,11520,768,95335004160.0,43.0,0.35833333333333334,5.375,7.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,16,2,4,2,8,24,15,220,384,5760,384,43233315840.0,39.0,0.325,4.875,7.0,2.0,2.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,16,3,4,4,8,24,15,220,768,11520,768,86466631680.0,39.0,0.325,4.875,6.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,16,4,4,4,8,24,15,220,768,11520,768,99769190400.0,45.0,0.375,5.625,7.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,16,5,4,4,8,24,15,220,768,11520,768,99769190400.0,45.0,0.375,5.625,7.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,16,6,4,2,8,24,15,220,384,5760,384,46558955520.0,42.0,0.35,5.25,10.0,2.0,2.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,16,7,4,4,8,24,15,220,768,11520,768,106420469760.0,48.0,0.4,6.0,9.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,16,8,4,3,8,24,15,220,576,8640,576,68175613440.0,41.0,0.3416666666666667,5.125,8.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,16,9,4,2,8,24,15,220,384,5760,384,48776048640.0,44.0,0.36666666666666664,5.5,7.0,2.0,2.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,16,10,4,4,8,24,15,220,768,11520,768,93117911040.0,42.0,0.35,5.25,7.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,16,11,4,3,8,24,15,220,576,8640,576,74826892800.0,45.0,0.375,5.625,7.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,16,12,4,4,8,24,15,220,768,11520,768,97552097280.0,44.0,0.36666666666666664,5.5,7.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,16,13,4,4,8,24,15,220,768,11520,768,99769190400.0,45.0,0.375,5.625,8.0,4.0,0.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,16,14,4,3,8,24,15,220,576,8640,576,68175613440.0,41.0,0.3416666666666667,5.125,7.0,3.0,1.0,
dynamic_network_atlas,intense,modular_two_community,random_graph,16,15,4,4,8,24,15,220,768,11520,768,113071749120.0,51.0,0.425,6.375,8.0,4.0,0.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,8,0,4,2,8,24,15,220,384,5760,384,8598857142.857143,19.0,0.6785714285714286,4.75,6.0,2.0,2.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,8,1,4,3,8,24,15,220,576,8640,576,8146285714.285714,12.0,0.42857142857142855,3.0,5.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,8,2,4,4,8,24,15,220,768,11520,768,15387428571.42857,17.0,0.6071428571428571,4.25,6.0,4.0,0.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,8,3,4,2,8,24,15,220,384,5760,384,4978285714.285714,11.0,0.39285714285714285,2.75,5.0,2.0,2.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,8,4,4,2,8,24,15,220,384,5760,384,9504000000.0,21.0,0.75,5.25,7.0,2.0,2.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,8,5,4,3,8,24,15,220,576,8640,576,11540571428.571428,17.0,0.6071428571428571,4.25,6.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,8,6,4,3,8,24,15,220,576,8640,576,7467428571.428572,11.0,0.39285714285714285,2.75,4.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,8,7,4,2,8,24,15,220,384,5760,384,7693714285.714285,17.0,0.6071428571428571,4.25,6.0,2.0,2.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,8,8,4,3,8,24,15,220,576,8640,576,14934857142.857143,22.0,0.7857142857142857,5.5,7.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,8,9,4,2,8,24,15,220,384,5760,384,5883428571.428572,13.0,0.4642857142857143,3.25,5.0,2.0,2.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,8,10,4,3,8,24,15,220,576,8640,576,12898285714.285715,19.0,0.6785714285714286,4.75,7.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,8,11,4,3,8,24,15,220,576,8640,576,8146285714.285714,12.0,0.42857142857142855,3.0,4.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,8,12,4,3,8,24,15,220,576,8640,576,7467428571.428572,11.0,0.39285714285714285,2.75,4.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,8,13,4,2,8,24,15,220,384,5760,384,6788571428.571428,15.0,0.5357142857142857,3.75,6.0,2.0,2.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,8,14,4,3,8,24,15,220,576,8640,576,8825142857.142857,13.0,0.4642857142857143,3.25,5.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,8,15,4,4,8,24,15,220,768,11520,768,11766857142.857143,13.0,0.4642857142857143,3.25,6.0,4.0,0.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,10,0,4,4,8,24,15,220,768,11520,768,26860584959.999996,23.0,0.5111111111111111,4.6,7.0,4.0,0.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,10,1,4,4,8,24,15,220,768,11520,768,24524881920.0,21.0,0.4666666666666667,4.2,6.0,4.0,0.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,10,2,4,4,8,24,15,220,768,11520,768,26860584959.999996,23.0,0.5111111111111111,4.6,7.0,4.0,0.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,10,3,4,3,8,24,15,220,576,8640,576,13138329600.0,15.0,0.3333333333333333,3.0,4.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,10,4,4,2,8,24,15,220,384,5760,384,15182069759.999998,26.0,0.5777777777777777,5.2,7.0,2.0,2.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,10,5,4,4,8,24,15,220,768,11520,768,18685624320.0,16.0,0.35555555555555557,3.2,6.0,4.0,0.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,10,6,4,3,8,24,15,220,576,8640,576,14014218240.0,16.0,0.35555555555555557,3.2,5.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,10,7,4,3,8,24,15,220,576,8640,576,14014218240.0,16.0,0.35555555555555557,3.2,4.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,10,8,4,4,8,24,15,220,768,11520,768,31531991040.0,27.0,0.6,5.4,8.0,4.0,0.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,10,9,4,4,8,24,15,220,768,11520,768,19853475840.0,17.0,0.37777777777777777,3.4,6.0,4.0,0.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,10,10,4,4,8,24,15,220,768,11520,768,22189178880.0,19.0,0.4222222222222222,3.8,6.0,4.0,0.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,10,11,4,4,8,24,15,220,768,11520,768,19853475840.0,17.0,0.37777777777777777,3.4,5.0,4.0,0.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,10,12,4,3,8,24,15,220,576,8640,576,21897216000.0,25.0,0.5555555555555556,5.0,7.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,10,13,4,3,8,24,15,220,576,8640,576,14890106880.0,17.0,0.37777777777777777,3.4,4.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,10,14,4,3,8,24,15,220,576,8640,576,10510663680.0,12.0,0.26666666666666666,2.4,5.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,10,15,4,4,8,24,15,220,768,11520,768,28028436480.0,24.0,0.5333333333333333,4.8,7.0,4.0,0.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,12,0,4,3,8,24,15,220,576,8640,576,23233996800.0,21.0,0.3181818181818182,3.5,6.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,12,1,4,3,8,24,15,220,576,8640,576,24340377600.0,22.0,0.3333333333333333,3.6666666666666665,6.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,12,2,4,3,8,24,15,220,576,8640,576,36510566400.0,33.0,0.5,5.5,9.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,12,3,4,3,8,24,15,220,576,8640,576,39829708800.0,36.0,0.5454545454545454,6.0,8.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,12,4,4,3,8,24,15,220,576,8640,576,24340377600.0,22.0,0.3333333333333333,3.6666666666666665,6.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,12,5,4,3,8,24,15,220,576,8640,576,43148851200.0,39.0,0.5909090909090909,6.5,10.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,12,6,4,3,8,24,15,220,576,8640,576,19914854400.0,18.0,0.2727272727272727,3.0,5.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,12,7,4,3,8,24,15,220,576,8640,576,22127616000.0,20.0,0.30303030303030304,3.3333333333333335,7.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,12,8,4,3,8,24,15,220,576,8640,576,28765900800.0,26.0,0.3939393939393939,4.333333333333333,8.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,12,9,4,3,8,24,15,220,576,8640,576,24340377600.0,22.0,0.3333333333333333,3.6666666666666665,6.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,12,10,4,3,8,24,15,220,576,8640,576,19914854400.0,18.0,0.2727272727272727,3.0,4.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,12,11,4,4,8,24,15,220,768,11520,768,35404185600.0,24.0,0.36363636363636365,4.0,8.0,4.0,0.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,12,12,4,3,8,24,15,220,576,8640,576,27659520000.0,25.0,0.3787878787878788,4.166666666666667,7.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,12,13,4,3,8,24,15,220,576,8640,576,40936089599.99999,37.0,0.5606060606060606,6.166666666666667,9.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,12,14,4,3,8,24,15,220,576,8640,576,28765900800.0,26.0,0.3939393939393939,4.333333333333333,7.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,12,15,4,4,8,24,15,220,768,11520,768,45730406400.0,31.0,0.4696969696969697,5.166666666666667,9.0,4.0,0.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,16,0,4,3,8,24,15,220,576,8640,576,59861514240.0,36.0,0.3,4.5,6.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,16,1,4,4,8,24,15,220,768,11520,768,68729886720.0,31.0,0.25833333333333336,3.875,7.0,4.0,0.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,16,2,4,3,8,24,15,220,576,8640,576,113071749120.0,68.0,0.5666666666666667,8.5,11.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,16,3,4,4,8,24,15,220,768,11520,768,64295700480.0,29.0,0.24166666666666667,3.625,6.0,4.0,0.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,16,4,4,3,8,24,15,220,576,8640,576,61524334080.0,37.0,0.30833333333333335,4.625,8.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,16,5,4,3,8,24,15,220,576,8640,576,61524334080.0,37.0,0.30833333333333335,4.625,8.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,16,6,4,3,8,24,15,220,576,8640,576,58198694400.0,35.0,0.2916666666666667,4.375,7.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,16,7,4,3,8,24,15,220,576,8640,576,74826892800.0,45.0,0.375,5.625,9.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,16,8,4,4,8,24,15,220,768,11520,768,95335004160.0,43.0,0.35833333333333334,5.375,9.0,4.0,0.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,16,9,4,3,8,24,15,220,576,8640,576,51547415040.00001,31.0,0.25833333333333336,3.875,6.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,16,10,4,3,8,24,15,220,576,8640,576,59861514240.0,36.0,0.3,4.5,8.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,16,11,4,3,8,24,15,220,576,8640,576,71501253120.0,43.0,0.35833333333333334,5.375,8.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,16,12,4,4,8,24,15,220,768,11520,768,62078607360.0,28.0,0.23333333333333334,3.5,6.0,4.0,0.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,16,13,4,3,8,24,15,220,576,8640,576,68175613440.0,41.0,0.3416666666666667,5.125,9.0,3.0,1.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,16,14,4,4,8,24,15,220,768,11520,768,97552097280.0,44.0,0.36666666666666664,5.5,7.0,4.0,0.0,
dynamic_network_atlas,intense,random_geometric,random_spatial,16,15,4,4,8,24,15,220,768,11520,768,99769190400.0,45.0,0.375,5.625,10.0,4.0,0.0,
dynamic_network_atlas,intense,square_lattice_2d,deterministic_spatial,8,0,4,3,8,24,15,220,576,8640,576,6788571428.571428,10.0,0.35714285714285715,2.5,4.0,3.0,1.0,
dynamic_network_atlas,intense,square_lattice_2d,deterministic_spatial,10,0,4,2,8,24,15,220,384,5760,384,7591034879.999999,13.0,0.28888888888888886,2.6,4.0,2.0,2.0,
dynamic_network_atlas,intense,square_lattice_2d,deterministic_spatial,12,0,4,3,8,24,15,220,576,8640,576,18808473600.0,17.0,0.25757575757575757,2.8333333333333335,4.0,3.0,1.0,
dynamic_network_atlas,intense,square_lattice_2d,deterministic_spatial,16,0,4,3,8,24,15,220,576,8640,576,39907676160.0,24.0,0.2,3.0,4.0,3.0,1.0,
dynamic_network_atlas,intense,bottleneck,deterministic_spatial,8,0,4,3,8,24,15,220,576,8640,576,6109714285.714286,9.0,0.32142857142857145,2.25,3.0,3.0,1.0,
dynamic_network_atlas,intense,bottleneck,deterministic_spatial,10,0,4,3,8,24,15,220,576,8640,576,9634775040.0,11.0,0.24444444444444444,2.2,4.0,3.0,1.0,
dynamic_network_atlas,intense,bottleneck,deterministic_spatial,12,0,4,3,8,24,15,220,576,8640,576,16595712000.0,15.0,0.22727272727272727,2.5,3.0,3.0,1.0,
dynamic_network_atlas,intense,bottleneck,deterministic_spatial,16,0,4,3,8,24,15,220,576,8640,576,33256396800.0,20.0,0.16666666666666666,2.5,4.0,3.0,1.0,
dynamic_network_atlas,intense,clustered,deterministic_spatial,8,0,4,3,8,24,15,220,576,8640,576,6109714285.714286,9.0,0.32142857142857145,2.25,3.0,3.0,1.0,
dynamic_network_atlas,intense,clustered,deterministic_spatial,10,0,4,3,8,24,15,220,576,8640,576,9634775040.0,11.0,0.24444444444444444,2.2,4.0,3.0,1.0,
dynamic_network_atlas,intense,clustered,deterministic_spatial,12,0,4,3,8,24,15,220,576,8640,576,16595712000.0,15.0,0.22727272727272727,2.5,3.0,3.0,1.0,
dynamic_network_atlas,intense,clustered,deterministic_spatial,16,0,4,3,8,24,15,220,576,8640,576,34919216640.0,21.0,0.175,2.625,3.0,3.0,1.0,
dynamic_network_atlas,intense,sierpinski_gasket,deterministic_fractal,8,0,4,3,8,24,15,220,576,8640,576,4752000000.0,7.0,0.25,1.75,3.0,3.0,1.0,
dynamic_network_atlas,intense,sierpinski_gasket,deterministic_fractal,10,0,4,3,8,24,15,220,576,8640,576,7882997760.0,9.0,0.2,1.8,3.0,3.0,1.0,
dynamic_network_atlas,intense,sierpinski_gasket,deterministic_fractal,12,0,4,3,8,24,15,220,576,8640,576,12170188800.0,11.0,0.16666666666666666,1.8333333333333333,3.0,3.0,1.0,
dynamic_network_atlas,intense,sierpinski_gasket,deterministic_fractal,16,0,4,3,8,24,15,220,576,8640,576,24942297600.0,15.0,0.125,1.875,3.0,3.0,1.0,
dynamic_network_atlas,intense,sierpinski_carpet_like,deterministic_fractal,8,0,4,2,8,24,15,220,384,5760,384,3620571428.5714283,8.0,0.2857142857142857,2.0,2.0,2.0,2.0,
dynamic_network_atlas,intense,sierpinski_carpet_like,deterministic_fractal,10,0,4,3,8,24,15,220,576,8640,576,7882997760.0,9.0,0.2,1.8,3.0,3.0,1.0,
dynamic_network_atlas,intense,sierpinski_carpet_like,deterministic_fractal,12,0,4,4,8,24,15,220,768,11520,768,19177267200.0,13.0,0.19696969696969696,2.1666666666666665,3.0,4.0,0.0,
dynamic_network_atlas,intense,sierpinski_carpet_like,deterministic_fractal,16,0,4,4,8,24,15,220,768,11520,768,42124769280.0,19.0,0.15833333333333333,2.375,3.0,4.0,0.0,
paper_reproduction_suite_validation,paper,chain,deterministic_sparse,8,0,3,3.0,3,2,4,72,18,72,18,12960000.0,7.0,0.25,1.75,2.0,3.0,1.0,1
paper_reproduction_suite_validation,paper,chain,deterministic_sparse,10,0,3,3.0,3,2,4,72,18,72,18,21499084.8,9.0,0.2,1.8,2.0,3.0,1.0,1
paper_reproduction_suite_validation,paper,chain,deterministic_sparse,12,0,3,3.0,3,2,4,72,18,72,18,33191424.0,11.0,0.16666666666666666,1.8333333333333333,2.0,3.0,1.0,1
paper_reproduction_suite_validation,paper,ring,deterministic_sparse,8,0,3,2.0,3,2,4,72,36,144,36,29622857.14285714,8.0,0.2857142857142857,2.0,2.0,2.0,2.0,2
paper_reproduction_suite_validation,paper,ring,deterministic_sparse,10,0,3,2.0,3,2,4,72,36,144,36,47775744.0,10.0,0.2222222222222222,2.0,2.0,2.0,2.0,2
paper_reproduction_suite_validation,paper,ring,deterministic_sparse,12,0,3,2.0,3,2,4,72,36,144,36,72417652.36363636,12.0,0.18181818181818182,2.0,2.0,2.0,2.0,2
paper_reproduction_suite_validation,paper,star,deterministic_hub,8,0,3,2.0,3,2,4,72,18,72,18,12960000.0,7.0,0.25,1.75,7.0,2.0,2.0,1
paper_reproduction_suite_validation,paper,star,deterministic_hub,10,0,3,2.0,3,2,4,72,18,72,18,21499084.8,9.0,0.2,1.8,9.0,2.0,2.0,1
paper_reproduction_suite_validation,paper,star,deterministic_hub,12,0,3,2.0,3,2,4,72,18,72,18,33191424.0,11.0,0.16666666666666666,1.8333333333333333,11.0,2.0,2.0,1
paper_reproduction_suite_validation,paper,complete,deterministic_dense,8,0,3,1.0,3,2,4,72,18,72,18,51840000.0,28.0,1.0,7.0,7.0,1.0,3.0,1
paper_reproduction_suite_validation,paper,complete,deterministic_dense,10,0,3,1.0,3,2,4,72,18,72,18,107495424.0,45.0,1.0,9.0,9.0,1.0,3.0,1
paper_reproduction_suite_validation,paper,complete,deterministic_dense,12,0,3,1.0,3,2,4,72,18,72,18,199148544.0,66.0,1.0,11.0,11.0,1.0,3.0,1
paper_reproduction_suite_validation,paper,square_lattice_2d,deterministic_spatial,8,0,3,3.0,3,2,4,72,18,72,18,18514285.714285716,10.0,0.35714285714285715,2.5,4.0,3.0,1.0,1
paper_reproduction_suite_validation,paper,square_lattice_2d,deterministic_spatial,10,0,3,2.0,3,2,4,72,18,72,18,31054233.599999998,13.0,0.28888888888888886,2.6,4.0,2.0,2.0,1
paper_reproduction_suite_validation,paper,square_lattice_2d,deterministic_spatial,12,0,3,3.0,3,2,4,72,18,72,18,51295837.090909086,17.0,0.25757575757575757,2.8333333333333335,4.0,3.0,1.0,1
paper_reproduction_suite_validation,paper,bottleneck,deterministic_spatial,8,0,3,3.0,3,2,4,72,18,72,18,16662857.142857144,9.0,0.32142857142857145,2.25,3.0,3.0,1.0,1
paper_reproduction_suite_validation,paper,bottleneck,deterministic_spatial,10,0,3,4.0,3,2,4,72,18,72,18,26276659.2,11.0,0.24444444444444444,2.2,3.0,4.0,0.0,1
paper_reproduction_suite_validation,paper,bottleneck,deterministic_spatial,12,0,3,3.0,3,2,4,72,18,72,18,45261032.72727273,15.0,0.22727272727272727,2.5,3.0,3.0,1.0,1
paper_reproduction_suite_validation,paper,clustered,deterministic_spatial,8,0,3,3.0,3,2,4,72,18,72,18,16662857.142857144,9.0,0.32142857142857145,2.25,3.0,3.0,1.0,1
paper_reproduction_suite_validation,paper,clustered,deterministic_spatial,10,0,3,4.0,3,2,4,72,18,72,18,26276659.2,11.0,0.24444444444444444,2.2,3.0,4.0,0.0,1
paper_reproduction_suite_validation,paper,clustered,deterministic_spatial,12,0,3,3.0,3,2,4,72,18,72,18,45261032.72727273,15.0,0.22727272727272727,2.5,3.0,3.0,1.0,1
paper_reproduction_suite_validation,paper,erdos_renyi,random_graph,8,0,3,3.0,3,2,4,72,18,72,18,24068571.42857143,13.0,0.4642857142857143,3.25,4.0,3.0,1.0,1
paper_reproduction_suite_validation,paper,erdos_renyi,random_graph,10,0,3,3.0,3,2,4,72,18,72,18,26276659.2,11.0,0.24444444444444444,2.2,5.0,3.0,1.0,1
paper_reproduction_suite_validation,paper,erdos_renyi,random_graph,12,0,3,4.0,3,2,4,72,18,72,18,60348043.63636364,20.0,0.30303030303030304,3.3333333333333335,5.0,4.0,0.0,1
paper_reproduction_suite_validation,paper,watts_strogatz_small_world,random_graph,8,0,3,2.0,3,2,4,72,18,72,18,29622857.14285714,16.0,0.5714285714285714,4.0,5.0,2.0,2.0,1
paper_reproduction_suite_validation,paper,watts_strogatz_small_world,random_graph,10,0,3,3.0,3,2,4,72,18,72,18,47775744.0,20.0,0.4444444444444444,4.0,6.0,3.0,1.0,1
paper_reproduction_suite_validation,paper,watts_strogatz_small_world,random_graph,12,0,3,2.0,3,2,4,72,18,72,18,72417652.36363636,24.0,0.36363636363636365,4.0,6.0,2.0,2.0,1
paper_reproduction_suite_validation,paper,barabasi_albert_scale_free,random_graph,8,0,3,3.0,3,2,4,72,18,72,18,22217142.857142854,12.0,0.42857142857142855,3.0,5.0,3.0,1.0,1
paper_reproduction_suite_validation,paper,barabasi_albert_scale_free,random_graph,10,0,3,3.0,3,2,4,72,18,72,18,38220595.2,16.0,0.35555555555555557,3.2,5.0,3.0,1.0,1
paper_reproduction_suite_validation,paper,barabasi_albert_scale_free,random_graph,12,0,3,3.0,3,2,4,72,18,72,18,81469858.90909092,27.0,0.4090909090909091,4.5,9.0,3.0,1.0,1
