family,n_sites,instance_id,graph_seed,realization,disorder_strength_over_coupling,disorder_seed,target_label,trap_site,initial_site,arrival,dephasing_over_coupling,sink_hitting_time_filled,loss_population,mean_coherence_l1,final_entropy,participation_ratio,topology_n_sites,topology_n_edges,topology_density,topology_mean_degree,topology_std_degree,topology_initial_degree,topology_target_degree,topology_target_betweenness,topology_target_closeness,topology_initial_target_distance,topology_modularity_approx,topology_spectral_radius,topology_spectral_gap,topology_spectral_degeneracy_approx,topology_spectral_initial_target_overlap,topology_target_mode_weight_ipr,zero_dephasing_arrival,dephasing_gain
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.0,3,site_0,0,9,0.23185808427693114,0.8,3.9365079365079363,0.13195225920367437,1.2263122975693794,2.260277556857684,9.508624873865614,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,5.0,0.2708333333333333,0.6923076923076923,2.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.5245887539302779,0.22994989946473987,0.18536644982055847,0.046491634456372666
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.0,3,site_1,1,9,0.22071579184100557,0.8,4.317460317460317,0.13348347392388296,1.2291207631039396,2.2614056420519093,9.519898399063404,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,5.0,0.18055555555555555,0.6428571428571429,2.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.5253884635950843,0.16482503986558347,0.1673369299313724,0.053378861909633174
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.0,3,site_2,2,9,0.14632265215728962,1.4,6.095238095238095,0.13904284900682248,0.8548557190941635,2.267211185649174,9.544237168429708,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,4.0,0.0,0.5294117647058824,3.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.5393053374081499,0.22320664841917176,0.10297668083504068,0.04334597132224895
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.0,3,site_3,3,9,0.1463226521572896,1.4,6.095238095238095,0.1390428490068224,0.8548557190941632,2.267211185649174,9.544237168429712,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,4.0,0.0,0.5294117647058824,3.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.3947174613163639,0.458128269929377,0.10297668083504068,0.04334597132224892
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.0,3,site_4,4,9,0.14632265215728965,1.4,6.095238095238095,0.1390428490068224,0.8548557190941631,2.2672111856491743,9.544237168429714,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,4.0,0.0,0.5294117647058824,3.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.4654710972650131,0.2723371718489687,0.10297668083504073,0.04334597132224892
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.0,3,site_5,5,9,0.30518500452322656,1.4,2.4126984126984126,0.12302105903218158,0.790753071960314,2.290123480577897,9.870304962655783,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,4.0,0.1736111111111111,0.6428571428571429,1.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.3679320402047412,0.3150574110213938,0.12017909264901334,0.18500591187421322
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.0,3,site_6,6,9,0.33047541411056014,1.4,1.7777777777777777,0.11949599753727554,0.7691551572538107,2.2904912975653264,9.876686334360281,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,5.0,0.28703703703703703,0.6923076923076923,1.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.568340736963945,0.2171902964798237,0.22618012160238612,0.10429529250817401
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.0,3,site_7,7,9,0.30980634836500126,1.4,2.0317460317460316,0.12162124113761309,0.7730771284230369,2.289730445500785,9.870365684510462,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,3.0,0.0,0.47368421052631576,1.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.5295123621540097,0.1725913454386182,0.18941730685524755,0.12038904150975371
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.0,3,site_8,8,9,0.42445760088079104,0.0,1.9047619047619047,0.11107744061624213,4.356306889916622,2.57737210538143e-10,7.64639012432982,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,4.0,0.0162037037037037,0.5294117647058824,1.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.9249858667932405,0.2279076727364425,0.42445760088079104,0.0
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.0,5,site_0,0,9,0.23185808427693114,0.8,3.9365079365079363,0.13195225920367437,1.2263122975693794,2.260277556857684,9.508624873865614,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,5.0,0.2708333333333333,0.6923076923076923,2.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.5245887539302779,0.22994989946473987,0.18536644982055847,0.046491634456372666
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.0,5,site_1,1,9,0.22071579184100557,0.8,4.317460317460317,0.13348347392388296,1.2291207631039396,2.2614056420519093,9.519898399063404,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,5.0,0.18055555555555555,0.6428571428571429,2.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.5253884635950843,0.16482503986558347,0.1673369299313724,0.053378861909633174
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.0,5,site_2,2,9,0.14632265215728962,1.4,6.095238095238095,0.13904284900682248,0.8548557190941635,2.267211185649174,9.544237168429708,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,4.0,0.0,0.5294117647058824,3.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.5393053374081499,0.22320664841917176,0.10297668083504068,0.04334597132224895
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.0,5,site_3,3,9,0.1463226521572896,1.4,6.095238095238095,0.1390428490068224,0.8548557190941632,2.267211185649174,9.544237168429712,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,4.0,0.0,0.5294117647058824,3.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.3947174613163639,0.458128269929377,0.10297668083504068,0.04334597132224892
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.0,5,site_4,4,9,0.14632265215728965,1.4,6.095238095238095,0.1390428490068224,0.8548557190941631,2.2672111856491743,9.544237168429714,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,4.0,0.0,0.5294117647058824,3.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.4654710972650131,0.2723371718489687,0.10297668083504073,0.04334597132224892
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.0,5,site_5,5,9,0.30518500452322656,1.4,2.4126984126984126,0.12302105903218158,0.790753071960314,2.290123480577897,9.870304962655783,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,4.0,0.1736111111111111,0.6428571428571429,1.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.3679320402047412,0.3150574110213938,0.12017909264901334,0.18500591187421322
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.0,5,site_6,6,9,0.33047541411056014,1.4,1.7777777777777777,0.11949599753727554,0.7691551572538107,2.2904912975653264,9.876686334360281,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,5.0,0.28703703703703703,0.6923076923076923,1.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.568340736963945,0.2171902964798237,0.22618012160238612,0.10429529250817401
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.0,5,site_7,7,9,0.30980634836500126,1.4,2.0317460317460316,0.12162124113761309,0.7730771284230369,2.289730445500785,9.870365684510462,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,3.0,0.0,0.47368421052631576,1.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.5295123621540097,0.1725913454386182,0.18941730685524755,0.12038904150975371
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.0,5,site_8,8,9,0.42445760088079104,0.0,1.9047619047619047,0.11107744061624213,4.356306889916622,2.57737210538143e-10,7.64639012432982,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,4.0,0.0162037037037037,0.5294117647058824,1.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.9249858667932405,0.2279076727364425,0.42445760088079104,0.0
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.6,3,site_0,0,9,0.22779205817846923,0.8,4.063492063492063,0.13254729374796864,1.2450296284679663,2.258834741380879,9.482815290775424,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,5.0,0.2708333333333333,0.6923076923076923,2.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.5245887539302779,0.22994989946473987,0.17497758075169537,0.052814477426773865
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.6,3,site_1,1,9,0.2390433536031397,0.0,4.063492063492063,0.13154621096498326,4.949748492955745,2.576730816081609e-10,3.9785208015167024,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,5.0,0.18055555555555555,0.6428571428571429,2.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.5253884635950843,0.16482503986558347,0.2390433536031397,0.0
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.6,3,site_2,2,9,0.15133329533907064,1.4,5.968253968253968,0.13873256239907622,0.8659634412402413,2.26648208136911,9.527620750973492,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,4.0,0.0,0.5294117647058824,3.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.5393053374081499,0.22320664841917176,0.10695214981604931,0.04438114552302133
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.6,3,site_3,3,9,0.13666517786893886,1.4,6.476190476190476,0.1397441145533145,0.8647075357281471,2.2647188766013686,9.511334637242351,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,4.0,0.0,0.5294117647058824,3.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.3947174613163639,0.458128269929377,0.09969677054499153,0.036968407323947336
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.6,3,site_4,4,9,0.1436969667866049,1.4,6.222222222222221,0.13926622535387248,0.8655959864296703,2.2656483949537405,9.520080260478288,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,4.0,0.0,0.5294117647058824,3.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.4654710972650131,0.2723371718489687,0.11166831869348728,0.03202864809311762
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.6,3,site_5,5,9,0.3110684193399488,1.4,2.2857142857142856,0.122448960246567,0.7928892868277381,2.2906696953589125,9.878264431614177,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,4.0,0.1736111111111111,0.6428571428571429,1.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.3679320402047412,0.3150574110213938,0.13229008263894812,0.17877833670100066
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.6,3,site_6,6,9,0.31643941460748165,1.4,2.0317460317460316,0.1212167237102521,0.7888813247366666,2.2882016040532505,9.843408934799807,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,5.0,0.28703703703703703,0.6923076923076923,1.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.568340736963945,0.2171902964798237,0.17675105119834375,0.1396883634091379
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.6,3,site_7,7,9,0.31843793741311455,1.4,2.0317460317460316,0.12094298437812544,0.7745003012014253,2.2905516108603923,9.880937246660395,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,3.0,0.0,0.47368421052631576,1.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.5295123621540097,0.1725913454386182,0.27514878754299305,0.0432891498701215
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.6,3,site_8,8,9,0.3421597122584975,1.4,1.6507936507936507,0.11704143168112263,0.763570398235396,2.288363601924159,9.851457830966131,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,4.0,0.0162037037037037,0.5294117647058824,1.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.9249858667932405,0.2279076727364425,0.3112203707321141,0.03093934152638339
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.6,5,site_0,0,9,0.21860372640170597,1.4,4.317460317460317,0.13326238510476057,0.8478883380512932,2.2775040472834767,9.674766090581127,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,5.0,0.2708333333333333,0.6923076923076923,2.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.5245887539302779,0.22994989946473987,0.13213777179818295,0.08646595460352302
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.6,5,site_1,1,9,0.21502033342926494,0.8,4.444444444444445,0.13400199637068827,1.2458543111331941,2.2636043509187287,9.556790785433245,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,5.0,0.18055555555555555,0.6428571428571429,2.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.5253884635950843,0.16482503986558347,0.14470696270652056,0.07031337072274438
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.6,5,site_2,2,9,0.16341579287143224,0.8,5.4603174603174605,0.13746668029833609,1.2530361345059278,2.255888704195913,9.476563801072327,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,4.0,0.0,0.5294117647058824,3.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.5393053374081499,0.22320664841917176,0.14352280983226362,0.019892983039168616
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.6,5,site_3,3,9,0.1423781264775634,1.4,6.222222222222221,0.13936010297304072,0.8574035884224332,2.267193925111037,9.545719324640416,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,4.0,0.0,0.5294117647058824,3.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.3947174613163639,0.458128269929377,0.10225478486031764,0.04012334161724576
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.6,5,site_4,4,9,0.14138136079374833,1.4,6.349206349206349,0.13942775636332738,0.8573321679308096,2.2670403189098884,9.544133968130247,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,4.0,0.0,0.5294117647058824,3.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.4654710972650131,0.2723371718489687,0.0992113016412072,0.04217005915254113
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.6,5,site_5,5,9,0.3145614302232173,1.4,2.2857142857142856,0.12194022380672116,0.7883286087443564,2.2908198932444925,9.880127003157467,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,4.0,0.1736111111111111,0.6428571428571429,1.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.3679320402047412,0.3150574110213938,0.15422185477178346,0.16033957545143385
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.6,5,site_6,6,9,0.3235327120233348,1.4,1.9047619047619047,0.12014839725791683,0.7742108517599205,2.2894027800071712,9.861449667400178,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,5.0,0.28703703703703703,0.6923076923076923,1.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.568340736963945,0.2171902964798237,0.17144419581077663,0.15208851621255814
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.6,5,site_7,7,9,0.31642709522444007,1.4,2.0317460317460316,0.12082719252293765,0.7758736802529691,2.290145639552203,9.875368583464423,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,3.0,0.0,0.47368421052631576,1.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.5295123621540097,0.1725913454386182,0.20901676599133134,0.10741032923310873
modular_two_community,10,modular_two_community_N10_r0_s109384_edge-unweighted,109384,0,0.6,5,site_8,8,9,0.42125631965448157,0.0,1.9047619047619047,0.11212911725010626,4.443761918425435,2.5769112129956474e-10,5.147662846589433,10.0,21.0,0.4666666666666667,4.2,0.6,4.0,4.0,0.0162037037037037,0.5294117647058824,1.0,0.40362811791383213,4.306304874902658,0.8635004691794816,3.0,0.9249858667932405,0.2279076727364425,0.42125631965448157,0.0
modular_two_community,10,modular_two_community_N10_r1_s109521_edge-unweighted,109521,1,0.0,3,site_0,0,9,0.3608443173735132,0.0,3.3015873015873014,0.12435061035828285,4.661134347099818,2.5768211272290856e-10,6.8783507105983395,10.0,15.0,0.3333333333333333,3.0,0.7745966692414834,2.0,3.0,0.009259259259259259,0.36,4.0,0.42444444444444446,3.337932750606479,0.8475734945297284,0.0,0.8492122336563849,0.16560686112261525,0.3608443173735132,0.0
modular_two_community,10,modular_two_community_N10_r1_s109521_edge-unweighted,109521,1,0.0,3,site_1,1,9,0.11666625374449958,0.8,7.365079365079365,0.14162499162362868,1.1952916140903234,2.231671599404367,9.130677992212739,10.0,15.0,0.3333333333333333,3.0,0.7745966692414834,2.0,3.0,0.055555555555555566,0.45,3.0,0.42444444444444446,3.337932750606479,0.8475734945297284,0.0,0.3679343977197651,0.3101167176080634,0.1158669183721744,0.0007993353723251828
modular_two_community,10,modular_two_community_N10_r1_s109521_edge-unweighted,109521,1,0.0,3,site_2,2,9,0.35953381944843965,0.0,4.317460317460317,0.12743470116197883,4.693392755308055,2.576520881413531e-10,5.936301781668179,10.0,15.0,0.3333333333333333,3.0,0.7745966692414834,2.0,4.0,0.5648148148148148,0.6,2.0,0.42444444444444446,3.337932750606479,0.8475734945297284,0.0,0.7629600691447631,0.19306821487485518,0.35953381944843965,0.0
modular_two_community,10,modular_two_community_N10_r1_s109521_edge-unweighted,109521,1,0.0,3,site_3,3,9,0.11666625374449949,0.8,7.365079365079365,0.14162499162362868,1.1952916140903236,2.2316715994043665,9.130677992212739,10.0,15.0,0.3333333333333333,3.0,0.7745966692414834,2.0,3.0,0.055555555555555566,0.45,3.0,0.42444444444444446,3.337932750606479,0.8475734945297284,0.0,0.36793439771976566,0.3101167176080631,0.11586691837217433,0.0007993353723251551
modular_two_community,10,modular_two_community_N10_r1_s109521_edge-unweighted,109521,1,0.0,3,site_4,4,9,0.11615723572557778,0.8,7.365079365079365,0.1413675588393538,1.199738755266357,2.2341767029538144,9.174992719029458,10.0,15.0,0.3333333333333333,3.0,0.7745966692414834,2.0,4.0,0.06481481481481481,0.47368421052631576,3.0,0.42444444444444446,3.337932750606479,0.8475734945297284,0.0,0.3541857108369781,0.30775252533311137,0.04935935739702697,0.0667978783285508
modular_two_community,10,modular_two_community_N10_r1_s109521_edge-unweighted,109521,1,0.0,3,site_5,5,9,0.39674597818675533,0.0,1.2698412698412698,0.11130781098689042,4.177383999160279,2.577178961931718e-10,6.225379978679911,10.0,15.0,0.3333333333333333,3.0,0.7745966692414834,2.0,2.0,0.013888888888888888,0.34615384615384615,1.0,0.42444444444444446,3.337932750606479,0.8475734945297284,0.0,0.9437258039169513,0.22760531191630315,0.39674597818675533,0.0
modular_two_community,10,modular_two_community_N10_r1_s109521_edge-unweighted,109521,1,0.0,3,site_6,6,9,0.3821048065755297,1.4,1.9047619047619047,0.11578862172169686,0.691513211084,2.2757584286231545,9.618691222335576,10.0,15.0,0.3333333333333333,3.0,0.7745966692414834,2.0,4.0,0.5972222222222222,0.6,1.0,0.42444444444444446,3.337932750606479,0.8475734945297284,0.0,0.8576632144966896,0.16516370608750464,0.3016131283075494,0.08049167826798032
modular_two_community,10,modular_two_community_N10_r1_s109521_edge-unweighted,109521,1,0.0,3,site_7,7,9,0.4065636505157385,1.4,1.6507936507936507,0.1120528662021538,0.6831336223888713,2.2950785251014283,9.9400784427194,10.0,15.0,0.3333333333333333,3.0,0.7745966692414834,2.0,3.0,0.1111111111111111,0.45,2.0,0.42444444444444446,3.337932750606479,0.8475734945297284,0.0,0.8192683386317349,0.16204232257972645,0.33469903459760314,0.07186461591813537
modular_two_community,10,modular_two_community_N10_r1_s109521_edge-unweighted,109521,1,0.0,3,site_8,8,9,0.36203395986544973,0.8,2.0317460317460316,0.11734724505844457,1.0535632776503023,2.286618649027788,9.89029924204877,10.0,15.0,0.3333333333333333,3.0,0.7745966692414834,2.0,2.0,0.0,0.42857142857142855,2.0,0.42444444444444446,3.337932750606479,0.8475734945297284,0.0,0.7602838358090409,0.1957867760030063,0.33707350638498473,0.024960453480464995
modular_two_community,10,modular_two_community_N10_r1_s109521_edge-unweighted,109521,1,0.0,5,site_0,0,9,0.3608443173735132,0.0,3.3015873015873014,0.12435061035828285,4.661134347099818,2.5768211272290856e-10,6.8783507105983395,10.0,15.0,0.3333333333333333,3.0,0.7745966692414834,2.0,3.0,0.009259259259259259,0.36,4.0,0.42444444444444446,3.337932750606479,0.8475734945297284,0.0,0.8492122336563849,0.16560686112261525,0.3608443173735132,0.0
modular_two_community,10,modular_two_community_N10_r1_s109521_edge-unweighted,109521,1,0.0,5,site_1,1,9,0.11666625374449958,0.8,7.365079365079365,0.14162499162362868,1.1952916140903234,2.231671599404367,9.130677992212739,10.0,15.0,0.3333333333333333,3.0,0.7745966692414834,2.0,3.0,0.055555555555555566,0.45,3.0,0.42444444444444446,3.337932750606479,0.8475734945297284,0.0,0.3679343977197651,0.3101167176080634,0.1158669183721744,0.0007993353723251828
modular_two_community,10,modular_two_community_N10_r1_s109521_edge-unweighted,109521,1,0.0,5,site_2,2,9,0.35953381944843965,0.0,4.317460317460317,0.12743470116197883,4.693392755308055,2.576520881413531e-10,5.936301781668179,10.0,15.0,0.3333333333333333,3.0,0.7745966692414834,2.0,4.0,0.5648148148148148,0.6,2.0,0.42444444444444446,3.337932750606479,0.8475734945297284,0.0,0.7629600691447631,0.19306821487485518,0.35953381944843965,0.0
modular_two_community,10,modular_two_community_N10_r1_s109521_edge-unweighted,109521,1,0.0,5,site_3,3,9,0.11666625374449949,0.8,7.365079365079365,0.14162499162362868,1.1952916140903236,2.2316715994043665,9.130677992212739,10.0,15.0,0.3333333333333333,3.0,0.7745966692414834,2.0,3.0,0.055555555555555566,0.45,3.0,0.42444444444444446,3.337932750606479,0.8475734945297284,0.0,0.36793439771976566,0.3101167176080631,0.11586691837217433,0.0007993353723251551
modular_two_community,10,modular_two_community_N10_r1_s109521_edge-unweighted,109521,1,0.0,5,site_4,4,9,0.11615723572557778,0.8,7.365079365079365,0.1413675588393538,1.199738755266357,2.2341767029538144,9.174992719029458,10.0,15.0,0.3333333333333333,3.0,0.7745966692414834,2.0,4.0,0.06481481481481481,0.47368421052631576,3.0,0.42444444444444446,3.337932750606479,0.8475734945297284,0.0,0.3541857108369781,0.30775252533311137,0.04935935739702697,0.0667978783285508
modular_two_community,10,modular_two_community_N10_r1_s109521_edge-unweighted,109521,1,0.0,5,site_5,5,9,0.39674597818675533,0.0,1.2698412698412698,0.11130781098689042,4.177383999160279,2.577178961931718e-10,6.225379978679911,10.0,15.0,0.3333333333333333,3.0,0.7745966692414834,2.0,2.0,0.013888888888888888,0.34615384615384615,1.0,0.42444444444444446,3.337932750606479,0.8475734945297284,0.0,0.9437258039169513,0.22760531191630315,0.39674597818675533,0.0
modular_two_community,10,modular_two_community_N10_r1_s109521_edge-unweighted,109521,1,0.0,5,site_6,6,9,0.3821048065755297,1.4,1.9047619047619047,0.11578862172169686,0.691513211084,2.2757584286231545,9.618691222335576,10.0,15.0,0.3333333333333333,3.0,0.7745966692414834,2.0,4.0,0.5972222222222222,0.6,1.0,0.42444444444444446,3.337932750606479,0.8475734945297284,0.0,0.8576632144966896,0.16516370608750464,0.3016131283075494,0.08049167826798032
modular_two_community,10,modular_two_community_N10_r1_s109521_edge-unweighted,109521,1,0.0,5,site_7,7,9,0.4065636505157385,1.4,1.6507936507936507,0.1120528662021538,0.6831336223888713,2.2950785251014283,9.9400784427194,10.0,15.0,0.3333333333333333,3.0,0.7745966692414834,2.0,3.0,0.1111111111111111,0.45,2.0,0.42444444444444446,3.337932750606479,0.8475734945297284,0.0,0.8192683386317349,0.16204232257972645,0.33469903459760314,0.07186461591813537
modular_two_community,10,modular_two_community_N10_r1_s109521_edge-unweighted,109521,1,0.0,5,site_8,8,9,0.36203395986544973,0.8,2.0317460317460316,0.11734724505844457,1.0535632776503023,2.286618649027788,9.89029924204877,10.0,15.0,0.3333333333333333,3.0,0.7745966692414834,2.0,2.0,0.0,0.42857142857142855,2.0,0.42444444444444446,3.337932750606479,0.8475734945297284,0.0,0.7602838358090409,0.1957867760030063,0.33707350638498473,0.024960453480464995
modular_two_community,10,modular_two_community_N10_r1_s109521_edge-unweighted,109521,1,0.6,3,site_0,0,9,0.4130448656996703,0.0,3.3015873015873014,0.12028282887740725,4.430885154826497,2.576909098735644e-10,4.927266770302941,10.0,15.0,0.3333333333333333,3.0,0.7745966692414834,2.0,3.0,0.009259259259259259,0.36,4.0,0.42444444444444446,3.337932750606479,0.8475734945297284,0.0,0.8492122336563849,0.16560686112261525,0.4130448656996703,0.0
modular_two_community,10,modular_two_community_N10_r1_s109521_edge-unweighted,109521,1,0.6,3,site_1,1,9,0.11884173467988371,0.8,7.238095238095237,0.14148823725325482,1.1832584255939889,2.2349709650623617,9.169195561235874,10.0,15.0,0.3333333333333333,3.0,0.7745966692414834,2.0,3.0,0.055555555555555566,0.45,3.0,0.42444444444444446,3.337932750606479,0.8475734945297284,0.0,0.3679343977197651,0.3101167176080634,0.10836215804347128,0.010479576636412427
modular_two_community,10,modular_two_community_N10_r1_s109521_edge-unweighted,109521,1,0.6,3,site_2,2,9,0.4205641583765038,0.0,4.317460317460317,0.12429691330805634,4.509868287514655,2.576330124398278e-10,3.8015346275359225,10.0,15.0,0.3333333333333333,3.0,0.7745966692414834,2.0,4.0,0.5648148148148148,0.6,2.0,0.42444444444444446,3.337932750606479,0.8475734945297284,0.0,0.7629600691447631,0.19306821487485518,0.4205641583765038,0.0
modular_two_community,10,modular_two_community_N10_r1_s109521_edge-unweighted,109521,1,0.6,3,site_3,3,9,0.11999126675069376,0.8,7.238095238095237,0.14140312580128792,1.1821830898749934,2.234392527241545,9.161032942369605,10.0,15.0,0.3333333333333333,3.0,0.7745966692414834,2.0,3.0,0.055555555555555566,0.45,3.0,0.42444444444444446,3.337932750606479,0.8475734945297284,0.0,0.36793439771976566,0.3101167176080631,0.11504288646530386,0.0049483802853898945
modular_two_community,10,modular_two_community_N10_r1_s109521_edge-unweighted,109521,1,0.6,3,site_4,4,9,0.11975886226023992,0.8,7.111111111111111,0.1410921497197309,1.186487778635318,2.237029078634182,9.20920477134223,10.0,15.0,0.3333333333333333,3.0,0.7745966692414834,2.0,4.0,0.06481481481481481,0.47368421052631576,3.0,0.42444444444444446,3.337932750606479,0.8475734945297284,0.0,0.3541857108369781,0.30775252533311137,0.06402797263601048,0.05573088962422944
modular_two_community,10,modular_two_community_N10_r1_s109521_edge-unweighted,109521,1,0.6,3,site_5,5,9,0.385267566301457,1.4,1.3968253968253967,0.11313196969561272,0.7144784047408551,2.289256281515113,9.86186997051079,10.0,15.0,0.3333333333333333,3.0,0.7745966692414834,2.0,2.0,0.013888888888888888,0.34615384615384615,1.0,0.42444444444444446,3.337932750606479,0.8475734945297284,0.0,0.9437258039169513,0.22760531191630315,0.3394063743298477,0.04586119197160926
