record_id,family,n_sites,instance_id,target_style,trap_site,disorder_strength_over_coupling,disorder_seed,best_arrival,classical_arrival,quantum_minus_classical,qc_case_label
ring_N12_r0_s9312_target-near_W0.600_seed13,ring,12,ring_N12_r0_s9312,near,0,0.6,13,0.4061598744243095,0.4665186239988484,-0.060358749574538906,classical_higher
ring_N12_r0_s9312_target-near_W0.600_seed17,ring,12,ring_N12_r0_s9312,near,0,0.6,17,0.4019928453163237,0.4665186239988484,-0.06452577868252474,classical_higher
ring_N12_r0_s9312_target-near_W0.900_seed3,ring,12,ring_N12_r0_s9312,near,0,0.9,3,0.4722130098704574,0.4665186239988484,0.005694385871608976,classical_explains
ring_N12_r0_s9312_target-near_W0.900_seed5,ring,12,ring_N12_r0_s9312,near,0,0.9,5,0.45906151524097644,0.4665186239988484,-0.0074571087578719775,classical_explains
ring_N12_r0_s9312_target-near_W0.900_seed7,ring,12,ring_N12_r0_s9312,near,0,0.9,7,0.4221540964392056,0.4665186239988484,-0.04436452755964282,classical_explains
ring_N12_r0_s9312_target-near_W0.900_seed11,ring,12,ring_N12_r0_s9312,near,0,0.9,11,0.4009025987583048,0.4665186239988484,-0.06561602524054361,classical_higher
ring_N12_r0_s9312_target-near_W0.900_seed13,ring,12,ring_N12_r0_s9312,near,0,0.9,13,0.40795132335826023,0.4665186239988484,-0.05856730064058818,classical_higher
ring_N12_r0_s9312_target-near_W0.900_seed17,ring,12,ring_N12_r0_s9312,near,0,0.9,17,0.44735949556859583,0.4665186239988484,-0.01915912843025258,classical_explains
ring_N12_r0_s9312_target-near_W1.200_seed3,ring,12,ring_N12_r0_s9312,near,0,1.2,3,0.48625894596503433,0.4665186239988484,0.019740321966185914,classical_explains
ring_N12_r0_s9312_target-near_W1.200_seed5,ring,12,ring_N12_r0_s9312,near,0,1.2,5,0.5234088060750158,0.4665186239988484,0.05689018207616742,quantum_higher
ring_N12_r0_s9312_target-near_W1.200_seed7,ring,12,ring_N12_r0_s9312,near,0,1.2,7,0.40795203250476664,0.4665186239988484,-0.05856659149408178,classical_higher
ring_N12_r0_s9312_target-near_W1.200_seed11,ring,12,ring_N12_r0_s9312,near,0,1.2,11,0.4523795249127209,0.4665186239988484,-0.014139099086127538,classical_explains
ring_N12_r0_s9312_target-near_W1.200_seed13,ring,12,ring_N12_r0_s9312,near,0,1.2,13,0.5538773744662209,0.4665186239988484,0.08735875046737246,quantum_higher
ring_N12_r0_s9312_target-near_W1.200_seed17,ring,12,ring_N12_r0_s9312,near,0,1.2,17,0.3731865295979683,0.4665186239988484,-0.09333209440088014,classical_higher
ring_N12_r0_s9312_target-far_W0.000_seed3,ring,12,ring_N12_r0_s9312,far,5,0.0,3,0.5635711765110888,0.07030973760711455,0.4932614389039742,quantum_higher
ring_N12_r0_s9312_target-far_W0.000_seed5,ring,12,ring_N12_r0_s9312,far,5,0.0,5,0.5635711765110888,0.07030973760711455,0.4932614389039742,quantum_higher
ring_N12_r0_s9312_target-far_W0.000_seed7,ring,12,ring_N12_r0_s9312,far,5,0.0,7,0.5635711765110888,0.07030973760711455,0.4932614389039742,quantum_higher
ring_N12_r0_s9312_target-far_W0.000_seed11,ring,12,ring_N12_r0_s9312,far,5,0.0,11,0.5635711765110888,0.07030973760711455,0.4932614389039742,quantum_higher
ring_N12_r0_s9312_target-far_W0.000_seed13,ring,12,ring_N12_r0_s9312,far,5,0.0,13,0.5635711765110888,0.07030973760711455,0.4932614389039742,quantum_higher
ring_N12_r0_s9312_target-far_W0.000_seed17,ring,12,ring_N12_r0_s9312,far,5,0.0,17,0.5635711765110888,0.07030973760711455,0.4932614389039742,quantum_higher
ring_N12_r0_s9312_target-far_W0.600_seed3,ring,12,ring_N12_r0_s9312,far,5,0.6,3,0.38599618069906944,0.07030973760711455,0.31568644309195487,quantum_higher
ring_N12_r0_s9312_target-far_W0.600_seed5,ring,12,ring_N12_r0_s9312,far,5,0.6,5,0.39159226295923805,0.07030973760711455,0.3212825253521235,quantum_higher
ring_N12_r0_s9312_target-far_W0.600_seed7,ring,12,ring_N12_r0_s9312,far,5,0.6,7,0.39282186634832117,0.07030973760711455,0.3225121287412066,quantum_higher
ring_N12_r0_s9312_target-far_W0.600_seed11,ring,12,ring_N12_r0_s9312,far,5,0.6,11,0.41573646684202165,0.07030973760711455,0.3454267292349071,quantum_higher
ring_N12_r0_s9312_target-far_W0.600_seed13,ring,12,ring_N12_r0_s9312,far,5,0.6,13,0.39604028042916845,0.07030973760711455,0.3257305428220539,quantum_higher
ring_N12_r0_s9312_target-far_W0.600_seed17,ring,12,ring_N12_r0_s9312,far,5,0.6,17,0.3796420704091896,0.07030973760711455,0.30933233280207506,quantum_higher
ring_N12_r0_s9312_target-far_W0.900_seed3,ring,12,ring_N12_r0_s9312,far,5,0.9,3,0.2541934963837394,0.07030973760711455,0.18388375877662483,quantum_higher
ring_N12_r0_s9312_target-far_W0.900_seed5,ring,12,ring_N12_r0_s9312,far,5,0.9,5,0.29829609171683596,0.07030973760711455,0.2279863541097214,quantum_higher
ring_N12_r0_s9312_target-far_W0.900_seed7,ring,12,ring_N12_r0_s9312,far,5,0.9,7,0.3870167839789355,0.07030973760711455,0.31670704637182095,quantum_higher
ring_N12_r0_s9312_target-far_W0.900_seed11,ring,12,ring_N12_r0_s9312,far,5,0.9,11,0.2800155969361184,0.07030973760711455,0.20970585932900382,quantum_higher
ring_N12_r0_s9312_target-far_W0.900_seed13,ring,12,ring_N12_r0_s9312,far,5,0.9,13,0.2642820713603638,0.07030973760711455,0.19397233375324924,quantum_higher
ring_N12_r0_s9312_target-far_W0.900_seed17,ring,12,ring_N12_r0_s9312,far,5,0.9,17,0.2527499008400713,0.07030973760711455,0.18244016323295675,quantum_higher
ring_N12_r0_s9312_target-far_W1.200_seed3,ring,12,ring_N12_r0_s9312,far,5,1.2,3,0.3422803176973669,0.07030973760711455,0.2719705800902523,quantum_higher
ring_N12_r0_s9312_target-far_W1.200_seed5,ring,12,ring_N12_r0_s9312,far,5,1.2,5,0.200820336013792,0.07030973760711455,0.13051059840667745,quantum_higher
ring_N12_r0_s9312_target-far_W1.200_seed7,ring,12,ring_N12_r0_s9312,far,5,1.2,7,0.32494802702812825,0.07030973760711455,0.2546382894210137,quantum_higher
ring_N12_r0_s9312_target-far_W1.200_seed11,ring,12,ring_N12_r0_s9312,far,5,1.2,11,0.22475853031164816,0.07030973760711455,0.1544487927045336,quantum_higher
ring_N12_r0_s9312_target-far_W1.200_seed13,ring,12,ring_N12_r0_s9312,far,5,1.2,13,0.28778129353508186,0.07030973760711455,0.2174715559279673,quantum_higher
ring_N12_r0_s9312_target-far_W1.200_seed17,ring,12,ring_N12_r0_s9312,far,5,1.2,17,0.19124640100999285,0.07030973760711455,0.1209366634028783,quantum_higher
bottleneck_N8_r0_s9308_target-near_W0.000_seed3,bottleneck,8,bottleneck_N8_r0_s9308,near,5,0.0,3,0.47768725054872085,0.5381120082255304,-0.06042475767680955,classical_higher
bottleneck_N8_r0_s9308_target-near_W0.000_seed5,bottleneck,8,bottleneck_N8_r0_s9308,near,5,0.0,5,0.47768725054872085,0.5381120082255304,-0.06042475767680955,classical_higher
bottleneck_N8_r0_s9308_target-near_W0.000_seed7,bottleneck,8,bottleneck_N8_r0_s9308,near,5,0.0,7,0.47768725054872085,0.5381120082255304,-0.06042475767680955,classical_higher
bottleneck_N8_r0_s9308_target-near_W0.000_seed11,bottleneck,8,bottleneck_N8_r0_s9308,near,5,0.0,11,0.47768725054872085,0.5381120082255304,-0.06042475767680955,classical_higher
bottleneck_N8_r0_s9308_target-near_W0.000_seed13,bottleneck,8,bottleneck_N8_r0_s9308,near,5,0.0,13,0.47768725054872085,0.5381120082255304,-0.06042475767680955,classical_higher
bottleneck_N8_r0_s9308_target-near_W0.000_seed17,bottleneck,8,bottleneck_N8_r0_s9308,near,5,0.0,17,0.47768725054872085,0.5381120082255304,-0.06042475767680955,classical_higher
bottleneck_N8_r0_s9308_target-near_W0.600_seed3,bottleneck,8,bottleneck_N8_r0_s9308,near,5,0.6,3,0.4809865515377822,0.5381120082255304,-0.05712545668774821,classical_higher
bottleneck_N8_r0_s9308_target-near_W0.600_seed5,bottleneck,8,bottleneck_N8_r0_s9308,near,5,0.6,5,0.4802006543808967,0.5381120082255304,-0.057911353844633695,classical_higher
bottleneck_N8_r0_s9308_target-near_W0.600_seed7,bottleneck,8,bottleneck_N8_r0_s9308,near,5,0.6,7,0.4810426905829914,0.5381120082255304,-0.05706931764253903,classical_higher
bottleneck_N8_r0_s9308_target-near_W0.600_seed11,bottleneck,8,bottleneck_N8_r0_s9308,near,5,0.6,11,0.4872599172785941,0.5381120082255304,-0.050852090946936324,classical_higher
bottleneck_N8_r0_s9308_target-near_W0.600_seed13,bottleneck,8,bottleneck_N8_r0_s9308,near,5,0.6,13,0.4818265528694026,0.5381120082255304,-0.05628545535612778,classical_higher
bottleneck_N8_r0_s9308_target-near_W0.600_seed17,bottleneck,8,bottleneck_N8_r0_s9308,near,5,0.6,17,0.48683904395270367,0.5381120082255304,-0.05127296427282674,classical_higher
bottleneck_N8_r0_s9308_target-near_W0.900_seed3,bottleneck,8,bottleneck_N8_r0_s9308,near,5,0.9,3,0.49074414316523207,0.5381120082255304,-0.04736786506029833,classical_explains
bottleneck_N8_r0_s9308_target-near_W0.900_seed5,bottleneck,8,bottleneck_N8_r0_s9308,near,5,0.9,5,0.49163674181246264,0.5381120082255304,-0.04647526641306776,classical_explains
bottleneck_N8_r0_s9308_target-near_W0.900_seed7,bottleneck,8,bottleneck_N8_r0_s9308,near,5,0.9,7,0.488574721006401,0.5381120082255304,-0.04953728721912942,classical_explains
bottleneck_N8_r0_s9308_target-near_W0.900_seed11,bottleneck,8,bottleneck_N8_r0_s9308,near,5,0.9,11,0.5006819143780111,0.5381120082255304,-0.037430093847519275,classical_explains
bottleneck_N8_r0_s9308_target-near_W0.900_seed13,bottleneck,8,bottleneck_N8_r0_s9308,near,5,0.9,13,0.488906187037575,0.5381120082255304,-0.04920582118795541,classical_explains
bottleneck_N8_r0_s9308_target-near_W0.900_seed17,bottleneck,8,bottleneck_N8_r0_s9308,near,5,0.9,17,0.4957542067954414,0.5381120082255304,-0.04235780143008899,classical_explains
bottleneck_N8_r0_s9308_target-near_W1.200_seed3,bottleneck,8,bottleneck_N8_r0_s9308,near,5,1.2,3,0.5095450681054237,0.5381120082255304,-0.028566940120106743,classical_explains
bottleneck_N8_r0_s9308_target-near_W1.200_seed5,bottleneck,8,bottleneck_N8_r0_s9308,near,5,1.2,5,0.4670704858861442,0.5381120082255304,-0.07104152233938621,classical_higher
bottleneck_N8_r0_s9308_target-near_W1.200_seed7,bottleneck,8,bottleneck_N8_r0_s9308,near,5,1.2,7,0.5159362307963417,0.5381120082255304,-0.022175777429188748,classical_explains
bottleneck_N8_r0_s9308_target-near_W1.200_seed11,bottleneck,8,bottleneck_N8_r0_s9308,near,5,1.2,11,0.4912574843672806,0.5381120082255304,-0.046854523858249786,classical_explains
bottleneck_N8_r0_s9308_target-near_W1.200_seed13,bottleneck,8,bottleneck_N8_r0_s9308,near,5,1.2,13,0.5063610823777243,0.5381120082255304,-0.031750925847806144,classical_explains
bottleneck_N8_r0_s9308_target-near_W1.200_seed17,bottleneck,8,bottleneck_N8_r0_s9308,near,5,1.2,17,0.4965021189575785,0.5381120082255304,-0.041609889267951894,classical_explains
bottleneck_N8_r0_s9308_target-far_W0.000_seed3,bottleneck,8,bottleneck_N8_r0_s9308,far,0,0.0,3,0.6992432380395329,0.12352994796608667,0.5757132900734463,quantum_higher
bottleneck_N8_r0_s9308_target-far_W0.000_seed5,bottleneck,8,bottleneck_N8_r0_s9308,far,0,0.0,5,0.6992432380395329,0.12352994796608667,0.5757132900734463,quantum_higher
bottleneck_N8_r0_s9308_target-far_W0.000_seed7,bottleneck,8,bottleneck_N8_r0_s9308,far,0,0.0,7,0.6992432380395329,0.12352994796608667,0.5757132900734463,quantum_higher
bottleneck_N8_r0_s9308_target-far_W0.000_seed11,bottleneck,8,bottleneck_N8_r0_s9308,far,0,0.0,11,0.6992432380395329,0.12352994796608667,0.5757132900734463,quantum_higher
bottleneck_N8_r0_s9308_target-far_W0.000_seed13,bottleneck,8,bottleneck_N8_r0_s9308,far,0,0.0,13,0.6992432380395329,0.12352994796608667,0.5757132900734463,quantum_higher
bottleneck_N8_r0_s9308_target-far_W0.000_seed17,bottleneck,8,bottleneck_N8_r0_s9308,far,0,0.0,17,0.6992432380395329,0.12352994796608667,0.5757132900734463,quantum_higher
bottleneck_N8_r0_s9308_target-far_W0.600_seed3,bottleneck,8,bottleneck_N8_r0_s9308,far,0,0.6,3,0.5617744547047142,0.12352994796608667,0.4382445067386275,quantum_higher
bottleneck_N8_r0_s9308_target-far_W0.600_seed5,bottleneck,8,bottleneck_N8_r0_s9308,far,0,0.6,5,0.5594151018029976,0.12352994796608667,0.4358851538369109,quantum_higher
bottleneck_N8_r0_s9308_target-far_W0.600_seed7,bottleneck,8,bottleneck_N8_r0_s9308,far,0,0.6,7,0.6255291789834562,0.12352994796608667,0.5019992310173695,quantum_higher
bottleneck_N8_r0_s9308_target-far_W0.600_seed11,bottleneck,8,bottleneck_N8_r0_s9308,far,0,0.6,11,0.5459634233700842,0.12352994796608667,0.4224334754039975,quantum_higher
bottleneck_N8_r0_s9308_target-far_W0.600_seed13,bottleneck,8,bottleneck_N8_r0_s9308,far,0,0.6,13,0.6158541525761994,0.12352994796608667,0.49232420461011267,quantum_higher
bottleneck_N8_r0_s9308_target-far_W0.600_seed17,bottleneck,8,bottleneck_N8_r0_s9308,far,0,0.6,17,0.5470069765170297,0.12352994796608667,0.423477028550943,quantum_higher
bottleneck_N8_r0_s9308_target-far_W0.900_seed3,bottleneck,8,bottleneck_N8_r0_s9308,far,0,0.9,3,0.5149207009320137,0.12352994796608667,0.391390752965927,quantum_higher
bottleneck_N8_r0_s9308_target-far_W0.900_seed5,bottleneck,8,bottleneck_N8_r0_s9308,far,0,0.9,5,0.4870567406036841,0.12352994796608667,0.3635267926375974,quantum_higher
bottleneck_N8_r0_s9308_target-far_W0.900_seed7,bottleneck,8,bottleneck_N8_r0_s9308,far,0,0.9,7,0.5930675898950356,0.12352994796608667,0.4695376419289489,quantum_higher
bottleneck_N8_r0_s9308_target-far_W0.900_seed11,bottleneck,8,bottleneck_N8_r0_s9308,far,0,0.9,11,0.4905795398584049,0.12352994796608667,0.3670495918923182,quantum_higher
bottleneck_N8_r0_s9308_target-far_W0.900_seed13,bottleneck,8,bottleneck_N8_r0_s9308,far,0,0.9,13,0.6289132335007406,0.12352994796608667,0.505383285534654,quantum_higher
bottleneck_N8_r0_s9308_target-far_W0.900_seed17,bottleneck,8,bottleneck_N8_r0_s9308,far,0,0.9,17,0.5249605436591279,0.12352994796608667,0.40143059569304124,quantum_higher
bottleneck_N8_r0_s9308_target-far_W1.200_seed3,bottleneck,8,bottleneck_N8_r0_s9308,far,0,1.2,3,0.5061693998760356,0.12352994796608667,0.3826394519099489,quantum_higher
bottleneck_N8_r0_s9308_target-far_W1.200_seed5,bottleneck,8,bottleneck_N8_r0_s9308,far,0,1.2,5,0.5873209790530785,0.12352994796608667,0.46379103108699177,quantum_higher
bottleneck_N8_r0_s9308_target-far_W1.200_seed7,bottleneck,8,bottleneck_N8_r0_s9308,far,0,1.2,7,0.4587398123203028,0.12352994796608667,0.3352098643542161,quantum_higher
bottleneck_N8_r0_s9308_target-far_W1.200_seed11,bottleneck,8,bottleneck_N8_r0_s9308,far,0,1.2,11,0.43856051808746616,0.12352994796608667,0.31503057012137947,quantum_higher
bottleneck_N8_r0_s9308_target-far_W1.200_seed13,bottleneck,8,bottleneck_N8_r0_s9308,far,0,1.2,13,0.3689729923886038,0.12352994796608667,0.24544304442251713,quantum_higher
bottleneck_N8_r0_s9308_target-far_W1.200_seed17,bottleneck,8,bottleneck_N8_r0_s9308,far,0,1.2,17,0.3703950320440221,0.12352994796608667,0.2468650840779354,quantum_higher
bottleneck_N12_r0_s9312_target-near_W0.000_seed3,bottleneck,12,bottleneck_N12_r0_s9312,near,9,0.0,3,0.42521987178675097,0.5684057768524462,-0.14318590506569523,classical_higher
bottleneck_N12_r0_s9312_target-near_W0.000_seed5,bottleneck,12,bottleneck_N12_r0_s9312,near,9,0.0,5,0.42521987178675097,0.5684057768524462,-0.14318590506569523,classical_higher
bottleneck_N12_r0_s9312_target-near_W0.000_seed7,bottleneck,12,bottleneck_N12_r0_s9312,near,9,0.0,7,0.42521987178675097,0.5684057768524462,-0.14318590506569523,classical_higher
bottleneck_N12_r0_s9312_target-near_W0.000_seed11,bottleneck,12,bottleneck_N12_r0_s9312,near,9,0.0,11,0.42521987178675097,0.5684057768524462,-0.14318590506569523,classical_higher
bottleneck_N12_r0_s9312_target-near_W0.000_seed13,bottleneck,12,bottleneck_N12_r0_s9312,near,9,0.0,13,0.42521987178675097,0.5684057768524462,-0.14318590506569523,classical_higher
bottleneck_N12_r0_s9312_target-near_W0.000_seed17,bottleneck,12,bottleneck_N12_r0_s9312,near,9,0.0,17,0.42521987178675097,0.5684057768524462,-0.14318590506569523,classical_higher
bottleneck_N12_r0_s9312_target-near_W0.600_seed3,bottleneck,12,bottleneck_N12_r0_s9312,near,9,0.6,3,0.430467436322487,0.5684057768524462,-0.13793834052995918,classical_higher
bottleneck_N12_r0_s9312_target-near_W0.600_seed5,bottleneck,12,bottleneck_N12_r0_s9312,near,9,0.6,5,0.43696166789638274,0.5684057768524462,-0.13144410895606345,classical_higher
bottleneck_N12_r0_s9312_target-near_W0.600_seed7,bottleneck,12,bottleneck_N12_r0_s9312,near,9,0.6,7,0.4335188397089314,0.5684057768524462,-0.1348869371435148,classical_higher
bottleneck_N12_r0_s9312_target-near_W0.600_seed11,bottleneck,12,bottleneck_N12_r0_s9312,near,9,0.6,11,0.4283073063876497,0.5684057768524462,-0.1400984704647965,classical_higher
bottleneck_N12_r0_s9312_target-near_W0.600_seed13,bottleneck,12,bottleneck_N12_r0_s9312,near,9,0.6,13,0.42767978131489826,0.5684057768524462,-0.14072599553754794,classical_higher
bottleneck_N12_r0_s9312_target-near_W0.600_seed17,bottleneck,12,bottleneck_N12_r0_s9312,near,9,0.6,17,0.4242749285684129,0.5684057768524462,-0.14413084828403327,classical_higher
bottleneck_N12_r0_s9312_target-near_W0.900_seed3,bottleneck,12,bottleneck_N12_r0_s9312,near,9,0.9,3,0.4328242103690516,0.5684057768524462,-0.1355815664833946,classical_higher
bottleneck_N12_r0_s9312_target-near_W0.900_seed5,bottleneck,12,bottleneck_N12_r0_s9312,near,9,0.9,5,0.43762205344756266,0.5684057768524462,-0.13078372340488353,classical_higher
bottleneck_N12_r0_s9312_target-near_W0.900_seed7,bottleneck,12,bottleneck_N12_r0_s9312,near,9,0.9,7,0.4298544209579462,0.5684057768524462,-0.13855135589450002,classical_higher
bottleneck_N12_r0_s9312_target-near_W0.900_seed11,bottleneck,12,bottleneck_N12_r0_s9312,near,9,0.9,11,0.43646217228673767,0.5684057768524462,-0.13194360456570853,classical_higher
bottleneck_N12_r0_s9312_target-near_W0.900_seed13,bottleneck,12,bottleneck_N12_r0_s9312,near,9,0.9,13,0.4391213620279472,0.5684057768524462,-0.12928441482449898,classical_higher
bottleneck_N12_r0_s9312_target-near_W0.900_seed17,bottleneck,12,bottleneck_N12_r0_s9312,near,9,0.9,17,0.44323825180294096,0.5684057768524462,-0.12516752504950523,classical_higher
bottleneck_N12_r0_s9312_target-near_W1.200_seed3,bottleneck,12,bottleneck_N12_r0_s9312,near,9,1.2,3,0.44350219330004054,0.5684057768524462,-0.12490358355240566,classical_higher
bottleneck_N12_r0_s9312_target-near_W1.200_seed5,bottleneck,12,bottleneck_N12_r0_s9312,near,9,1.2,5,0.45678308887058106,0.5684057768524462,-0.11162268798186514,classical_higher
bottleneck_N12_r0_s9312_target-near_W1.200_seed7,bottleneck,12,bottleneck_N12_r0_s9312,near,9,1.2,7,0.4437004607193171,0.5684057768524462,-0.12470531613312907,classical_higher
bottleneck_N12_r0_s9312_target-near_W1.200_seed11,bottleneck,12,bottleneck_N12_r0_s9312,near,9,1.2,11,0.447589005287137,0.5684057768524462,-0.12081677156530918,classical_higher
bottleneck_N12_r0_s9312_target-near_W1.200_seed13,bottleneck,12,bottleneck_N12_r0_s9312,near,9,1.2,13,0.4209759794010165,0.5684057768524462,-0.1474297974514297,classical_higher
bottleneck_N12_r0_s9312_target-near_W1.200_seed17,bottleneck,12,bottleneck_N12_r0_s9312,near,9,1.2,17,0.42773116567172254,0.5684057768524462,-0.14067461118072366,classical_higher
bottleneck_N12_r0_s9312_target-far_W0.000_seed3,bottleneck,12,bottleneck_N12_r0_s9312,far,0,0.0,3,0.49441609121713614,0.02593054024251082,0.4684855509746253,quantum_higher
bottleneck_N12_r0_s9312_target-far_W0.000_seed5,bottleneck,12,bottleneck_N12_r0_s9312,far,0,0.0,5,0.49441609121713614,0.02593054024251082,0.4684855509746253,quantum_higher
bottleneck_N12_r0_s9312_target-far_W0.000_seed7,bottleneck,12,bottleneck_N12_r0_s9312,far,0,0.0,7,0.49441609121713614,0.02593054024251082,0.4684855509746253,quantum_higher
bottleneck_N12_r0_s9312_target-far_W0.000_seed11,bottleneck,12,bottleneck_N12_r0_s9312,far,0,0.0,11,0.49441609121713614,0.02593054024251082,0.4684855509746253,quantum_higher
bottleneck_N12_r0_s9312_target-far_W0.000_seed13,bottleneck,12,bottleneck_N12_r0_s9312,far,0,0.0,13,0.49441609121713614,0.02593054024251082,0.4684855509746253,quantum_higher
bottleneck_N12_r0_s9312_target-far_W0.000_seed17,bottleneck,12,bottleneck_N12_r0_s9312,far,0,0.0,17,0.49441609121713614,0.02593054024251082,0.4684855509746253,quantum_higher
bottleneck_N12_r0_s9312_target-far_W0.600_seed3,bottleneck,12,bottleneck_N12_r0_s9312,far,0,0.6,3,0.37370717906772816,0.02593054024251082,0.34777663882521737,quantum_higher
bottleneck_N12_r0_s9312_target-far_W0.600_seed5,bottleneck,12,bottleneck_N12_r0_s9312,far,0,0.6,5,0.38523224446807586,0.02593054024251082,0.35930170422556507,quantum_higher
bottleneck_N12_r0_s9312_target-far_W0.600_seed7,bottleneck,12,bottleneck_N12_r0_s9312,far,0,0.6,7,0.4874758876325433,0.02593054024251082,0.4615453473900325,quantum_higher
bottleneck_N12_r0_s9312_target-far_W0.600_seed11,bottleneck,12,bottleneck_N12_r0_s9312,far,0,0.6,11,0.4370440973057786,0.02593054024251082,0.4111135570632678,quantum_higher
bottleneck_N12_r0_s9312_target-far_W0.600_seed13,bottleneck,12,bottleneck_N12_r0_s9312,far,0,0.6,13,0.4351373692911574,0.02593054024251082,0.4092068290486466,quantum_higher
bottleneck_N12_r0_s9312_target-far_W0.600_seed17,bottleneck,12,bottleneck_N12_r0_s9312,far,0,0.6,17,0.25705084833972613,0.02593054024251082,0.23112030809721532,quantum_higher
bottleneck_N12_r0_s9312_target-far_W0.900_seed3,bottleneck,12,bottleneck_N12_r0_s9312,far,0,0.9,3,0.31765753495003146,0.02593054024251082,0.2917269947075206,quantum_higher
